day_reordered,temp,dewp,prcp,fog,NUM_COLLISIONS,NUM_COLLISIONS_norm
1,29.7,13.1,0,0,465,0.43661971830985913
1,59.8,50.2,0,0,475,0.4460093896713615
1,52.9,49,0.03,1,518,0.5390218522372529
1,68.2,65,99.99,0,478,0.49739854318418314
1,46.1,38.8,0,0,453,0.4713839750260146
1,73.4,69.9,0,1,492,0.5119667013527576
1,48.6,46.9,0.21,1,381,0.3964620187304891
1,64.7,60.9,0,1,555,0.5775234131113424
1,56.5,48.2,0,0,432,0.449531737773153
1,53.6,46.9,0,0,549,0.5712799167533819
1,46.1,28,0,0,551,0.5733610822060354
1,41.6,27.3,0.05,0,422,0.43912591050988553
1,71.5,64.6,0,0,521,0.5421436004162331
1,46.1,34,0,0,477,0.4963579604578564
1,47.6,32.3,0,0,500,0.5202913631633714
1,36,34,0.82,1,519,0.5400624349635796
1,47.7,45.7,0.57,0,483,0.4535211267605634
1,53.7,53.4,0,0,487,0.4572769953051643
1,67,64,0,0,528,0.49577464788732395
1,36.3,24.8,0,0,465,0.43661971830985913
1,47.7,32.3,0.45,0,502,0.47136150234741786
1,66.7,56.6,0,0,627,0.5887323943661972
1,70.8,66.4,0,0,563,0.5286384976525822
1,70.1,62.9,0,0,477,0.4108527131782946
1,52.6,41.5,0,0,425,0.3660637381567614
1,46.1,38.6,0,0,377,0.32472006890611543
1,57.6,45.4,0.04,0,515,0.4435831180017227
1,56.5,46.1,0.43,0,507,0.43669250645994834
1,47,43.2,0.01,0,349,0.3006029285099053
1,64.6,62.1,0,1,515,0.6413449564134496
1,36.7,26.8,0,0,409,0.5093399750933998
1,49.3,44.1,0,0,500,0.6226650062266501
1,26,12.8,0,0,374,0.4657534246575342
1,34.5,29.2,0.73,0,503,0.6264009962640099
1,69.3,63.3,0,0,569,0.7085927770859277
1,73.3,70.4,0,0,499,0.6214196762141968
1,76.7,72.4,0,0,477,0.5940224159402242
1,65.7,55.7,0.29,0,559,0.6961394769613948
1,41.5,29.4,0,0,444,0.5529265255292652
1,63.8,56.6,0,0,473,0.589041095890411
1,71,69.3,1.24,1,563,0.5635635635635635
1,60,56.6,1.08,1,518,0.5185185185185185
1,72.8,68.1,1.01,1,538,0.5385385385385385
1,61.1,56.3,0,0,533,0.5335335335335335
1,51.9,46.9,0,1,481,0.48148148148148145
1,60.6,59.2,0,0,528,0.5285285285285285
1,69.4,59.9,0,0,519,0.5195195195195195
1,48.9,39.7,0,0,485,0.4854854854854855
1,20.8,-1.7,0,0,489,0.4894894894894895
1,65.3,64.3,0.05,1,587,0.5875875875875876
1,24.1,15.9,0.37,1,406,0.4064064064064064
1,39.7,33,1.45,0,514,0.5145145145145145
1,37,30,0,0,456,0.45645645645645644
1,52.7,37.3,0,0,618,0.6186186186186187
1,44.4,33.6,0.03,0,485,0.4854854854854855
1,35.6,32.1,0.3,0,439,0.4394394394394394
1,46.5,39.5,0.27,0,517,0.5175175175175175
1,20,2.6,0,0,516,0.5165165165165165
1,62.3,53.6,0,0,498,0.4984984984984985
1,68.4,63.5,0,0,554,0.5545545545545546
1,47,42.3,0.13,1,529,0.606651376146789
1,49.9,42.3,0,0,532,0.6100917431192661
1,68.3,63.6,0,0,512,0.5871559633027523
1,5.8,-6.7,0,0,309,0.3543577981651376
1,55.7,46.4,0.09,0,510,0.5848623853211009
1,49.1,31.2,0.26,0,448,0.5137614678899083
1,44.4,29.4,0,0,432,0.4954128440366973
1,70.6,67.3,0,0,535,0.6135321100917431
1,45,39,0,0,532,0.6100917431192661
1,58.4,56.9,0,1,466,0.5344036697247706
1,71.3,67.8,0,1,538,0.6169724770642202
1,66,56,0.06,0,587,0.6731651376146789
1,42.8,31.7,0,0,509,0.5837155963302753
1,64.7,64.2,0,1,586,0.5865865865865866
1,68.7,67.4,0.03,1,537,0.5375375375375375
1,41.9,37.7,0.58,0,469,0.4694694694694695
1,42.6,36.3,0,0,448,0.44844844844844844
1,69.3,67.7,0,1,515,0.5155155155155156
1,68.8,60.1,0,0,590,0.5905905905905906
1,35.8,29.8,0,0,539,0.5395395395395396
1,58,49.8,0,0,468,0.46846846846846846
1,54.5,49.5,0,0,519,0.5195195195195195
1,36.1,23.7,0,0,429,0.4294294294294294
1,51.8,46.1,0,0,474,0.4744744744744745
1,46.3,30.9,0,0,541,0.5415415415415415
1,40,32.8,0,0,459,0.5263761467889908
1,53.7,35.4,0.01,0,534,0.6123853211009175
1,61.1,52.4,0,0,557,0.6387614678899083
1,29.9,13.3,0,0,522,0.5986238532110092
1,59.9,51.5,0,0,559,0.6410550458715596
1,48.5,46.1,0,1,591,0.6777522935779816
1,60.8,49.4,0,0,582,0.6674311926605505
1,37.2,22.6,0,0,479,0.5493119266055045
1,66.1,54.5,0.02,0,475,0.409130060292851
1,66.4,64.6,0.6,1,476,0.4099913867355728
1,41.9,34,1.96,0,493,0.42463393626184326
1,36.1,29,0.04,0,380,0.3273040482342808
1,66.1,63.2,0,0,515,0.4435831180017227
1,41.4,34,0.06,0,409,0.35228251507321273
1,56,45.2,0.01,0,483,0.4160206718346253
1,35.1,28.8,0,0,344,0.2962962962962963
1,39.3,37.2,0.1,1,417,0.35917312661498707
1,37.8,33.5,0,0,320,0.2756244616709733
1,26.8,15.4,0.03,0,465,0.4005167958656331
1,68.6,65.2,0.01,0,476,0.4099913867355728
1,44.2,31.2,0,0,393,0.3385012919896641
1,68.2,59.1,0.11,0,451,0.38845822566752797
1,64.9,55.5,0,0,516,0.4444444444444444
1,62.2,54.3,0.04,0,528,0.45478036175710596
1,42.4,36.2,0.37,0,449,0.3867355727820844
1,35.3,16.8,0,0,412,0.35486649440137813
1,35.2,21.7,0,0,404,0.3479758828596038
1,58.4,43.5,0,0,604,0.5202411714039621
1,38.9,25.3,0,0,427,0.367786391042205
1,23.1,14.2,0,0,693,0.7211238293444329
1,67,62.1,0,0,489,0.5088449531737773
1,56,46.7,0,0,559,0.5816857440166493
1,64.4,61.6,0.03,1,535,0.5567117585848075
1,40,32.8,0,0,961,1
1,50.1,45.5,0,0,431,0.44849115504682624
1,34.5,27.9,0.37,0,517,0.5928899082568807
1,74.2,65,0,1,540,0.6192660550458715
1,70.6,68.7,0,1,574,0.658256880733945
1,67.5,64.8,0,1,529,0.606651376146789
1,41.7,32.9,1.12,0,585,0.6708715596330275
1,40.2,32.3,0.77,0,451,0.5172018348623854
1,38.2,24.3,0,0,482,0.5527522935779816
1,73.2,63.2,0,0,566,0.6490825688073395
1,21,17.9,0.01,0,462,0.4624624624624625
1,63.3,63.3,0.71,1,496,0.4964964964964965
1,39,34.6,0.97,0,513,0.5135135135135135
1,67.1,57.7,0.14,0,606,0.6066066066066066
1,47.8,36.9,0,0,438,0.43843843843843844
1,54.8,50.4,0,0,573,0.5735735735735735
1,65.8,65.6,0,0,521,0.5215215215215215
1,53.4,40,0,0,470,0.47047047047047047
1,60.4,59.4,0,0,613,0.6136136136136137
1,61.5,55.8,0,0,702,0.7027027027027027
1,69.6,64.1,0,0,512,0.5125125125125125
1,27.6,13.8,0.01,0,547,0.5475475475475475
1,56.9,54.7,0,1,515,0.6413449564134496
1,40.5,37.9,0.01,1,401,0.49937733499377335
1,39.7,34,0.86,0,376,0.46824408468244083
1,65.5,59.5,0,0,482,0.6002490660024906
1,51,36.8,0,0,479,0.5965130759651308
1,30.9,20.8,0.01,0,439,0.5466998754669987
1,49.2,46,0,0,450,0.5603985056039851
1,35.4,28,0,0,490,0.6102117061021171
1,45.3,39.4,0.01,0,487,0.6064757160647571
1,66,58,0,0,462,0.5753424657534246
1,39,30.1,0,0,439,0.3781223083548665
1,51.4,42.6,0.02,0,451,0.38845822566752797
1,53.3,43.7,0.78,0,473,0.4074074074074074
1,38.1,26,0,0,429,0.3695090439276486
1,68.7,63.6,0.01,0,439,0.3781223083548665
1,43.5,38.4,1.15,0,532,0.4582256675279931
1,59.6,50.4,0.08,0,505,0.43496985357450474
1,42,36.9,0,0,414,0.35658914728682173
1,58.3,49.5,0.24,0,584,0.5030146425495263
1,53.2,42.7,0,0,419,0.36089577950043067
1,41.1,25.3,0,0,484,0.4168819982773471
1,69.1,65.6,0,0,495,0.4263565891472868
1,30.3,18.2,0,0,450,0.3875968992248062
1,47,40.4,0,1,482,0.4151593453919035
1,63.2,49.2,0,0,477,0.4108527131782946
1,63.3,58.5,0,0,512,0.4409991386735573
1,64.7,57.9,0.01,0,538,0.46339362618432384
1,63.9,56.8,0.01,0,437,0.3763996554694229
1,29.8,22.4,0.63,1,464,0.3996554694229113
1,46.3,44.7,1.22,1,437,0.3763996554694229
1,68.3,64.7,0.06,1,476,0.4099913867355728
1,45.1,38.4,1.6,1,388,0.3341946597760551
1,65.2,57.9,0,0,451,0.38845822566752797
1,53.7,44.4,0,0,472,0.40654608096468564
1,69.1,61.4,0.01,0,512,0.4409991386735573
1,46.9,45.9,0.08,1,529,0.6587795765877957
1,36.8,30.2,0,1,462,0.5753424657534246
1,50.2,45.5,0.1,0,517,0.6438356164383562
1,69,62.9,0.01,1,441,0.5491905354919053
1,52,46.1,0,0,435,0.5417185554171855
1,39.1,23.6,0,0,466,0.5803237858032378
1,28.7,9.5,0,0,445,0.5541718555417185
1,46.9,36.3,0.14,0,395,0.4919053549190536
1,35.1,28.2,0,0,445,0.5541718555417185
1,52,47.3,0,0,547,0.6811955168119551
1,54.9,50.1,0.01,0,506,0.5836216839677048
1,51.9,51.2,0.01,1,505,0.5824682814302191
1,72.9,70.5,0.01,1,471,0.5432525951557093
1,70.7,68.3,0,0,480,0.5536332179930796
1,52.5,39.7,0,0,474,0.5467128027681661
1,21.7,4.7,0,0,429,0.49480968858131485
1,56.3,52.2,0.07,0,571,0.6548165137614679
1,62.2,59.7,0,0,480,0.5504587155963303
1,43.4,34.6,0.05,0,466,0.5344036697247706
1,50.1,35.2,0,0,435,0.4988532110091743
1,49.8,48,0.48,1,521,0.5974770642201835
1,46.8,38.5,0,0,481,0.551605504587156
1,51.3,36.2,0,0,518,0.5940366972477065
1,45.2,36.3,0,0,484,0.555045871559633
1,57.6,39.4,0,0,572,0.6559633027522935
1,25.7,21,0.04,1,454,0.4724245577523413
1,36.5,26.7,0.9,0,406,0.42247658688865763
1,34.9,23.9,0.19,0,505,0.5254942767950052
1,44.5,38,0,1,555,0.5775234131113424
1,74.3,68.8,0,0,552,0.5744016649323621
1,59.5,45.8,0.14,0,559,0.5816857440166493
1,56.2,46.7,0.04,0,536,0.5577523413111343
1,59.4,50.9,0,0,493,0.5130072840790842
1,35.1,18.8,0.13,0,432,0.449531737773153
1,65.8,59.5,0,0,467,0.48595213319458896
1,72.6,66.8,0,0,563,0.5858480749219563
1,66.9,53.5,0,0,578,0.6014568158168574
1,57,49.8,0,0,312,0.32466181061394384
1,57,54.8,0.01,1,549,0.5712799167533819
1,64.9,61.5,0,1,620,0.6451612903225806
1,48.3,37.2,0,0,457,0.5691158156911582
1,50.8,48.7,0.04,1,457,0.5691158156911582
1,43.2,42.4,0.61,1,411,0.5118306351183064
1,52.2,51.5,0.51,1,398,0.49564134495641343
1,57.6,54.3,0.07,0,510,0.635118306351183
1,71.8,68.1,0,1,497,0.6189290161892902
1,45.7,41.4,0.09,0,589,0.7334993773349938
1,68.8,57,0,0,484,0.6027397260273972
1,36.3,17.7,0,0,419,0.5217932752179327
1,63.8,62.5,0.11,1,593,0.5935935935935935
1,43.2,40.4,0,1,411,0.4114114114114114
1,36,32.2,0.16,1,550,0.5505505505505506
1,50.4,47.9,0.23,1,633,0.6336336336336337
1,33.6,24.8,0.01,0,490,0.4904904904904905
1,43,31.2,0,1,462,0.4624624624624625
1,38,26.4,0,0,428,0.42842842842842843
1,52.5,48.9,0.37,1,514,0.5145145145145145
1,55.5,46.8,0.08,0,571,0.5715715715715716
1,57,51.7,0,0,522,0.5431841831425598
1,27.1,12.1,0,0,341,0.3548387096774194
1,34.5,29.9,0,0,394,0.4099895941727367
1,70.7,65.3,0,1,556,0.578563995837669
1,45.4,40.9,0,1,485,0.5046826222684704
1,71.4,67.9,0,1,545,0.5671175858480749
1,38.5,19.5,0,0,500,0.5202913631633714
1,45,31.4,0,0,443,0.46097814776274715
1,75.9,64.8,0,0,550,0.5723204994797086
1,46.3,37.4,0,0,471,0.49011446409989595
1,24.8,10.2,0,0,361,0.3756503642039542
1,38.5,33.8,1.16,0,459,0.47762747138397504
1,24.7,14.7,0.06,0,400,0.461361014994233
1,46.3,41.2,0,0,393,0.4532871972318339
1,45.4,44.9,0.01,1,373,0.4302191464821223
1,69.5,56.7,0,0,481,0.5547866205305652
1,48,38.5,0,0,440,0.5074971164936563
1,56.2,53.1,1.62,1,527,0.6078431372549019
1,39.1,23.3,0,0,451,0.5201845444059977
1,61.3,57,0.01,0,477,0.5501730103806228
1,72.8,69.1,0.04,0,447,0.5155709342560554
1,46.1,38.4,0.09,0,472,0.544405997693195
1,66.3,63.4,0.24,0,585,0.6747404844290658
1,74.4,69.8,0.01,0,475,0.5478662053056517
1,34.8,21.5,0,0,426,0.4913494809688581
1,50.2,41.8,0.54,0,455,0.52479815455594
1,64.9,60.9,0.01,0,505,0.5824682814302191
1,37.4,29.3,0,0,502,0.5790080738177624
1,63.6,57.2,0.01,1,533,0.6147635524798154
1,49.4,43.7,0.05,0,415,0.4786620530565167
1,64.8,58.4,0.01,1,442,0.5098039215686274
1,56.3,49.4,0,0,544,0.6274509803921569
1,40,37.1,0.87,0,450,0.5190311418685121
1,43.2,40.6,0,0,394,0.4544405997693195
1,65.4,64.2,0.05,1,423,0.48788927335640137
1,30.9,25.6,0.01,1,447,0.5155709342560554
1,54.3,38.7,0.01,0,512,0.5905420991926182
1,63,60.1,0.1,1,508,0.5825688073394495
1,67.7,61.7,0,1,559,0.6410550458715596
1,75.3,73.3,0.01,1,521,0.5974770642201835
1,67.2,58,0,0,448,0.5137614678899083
1,33.2,18.7,0,0,500,0.573394495412844
1,61.3,59.2,1.22,1,486,0.5573394495412844
1,64.6,58.2,0,0,566,0.6490825688073395
1,55.2,47.6,0,0,503,0.5768348623853211
1,38.7,30.1,0,0,423,0.48509174311926606
1,51.3,49,0,1,462,0.5298165137614679
1,65.3,57.4,0,0,466,0.5344036697247706
1,40.6,23.9,0,0,499,0.5722477064220184
1,45.8,36.5,0,0,568,0.6513761467889908
1,40.4,30.7,0.25,0,365,0.41857798165137616
1,57.6,53.3,0.02,0,441,0.5491905354919053
1,71.2,69.7,0,1,481,0.5990037359900373
1,66.9,62,0,0,488,0.6077210460772104
1,68.2,65.3,0.02,0,604,0.7521793275217933
1,66.9,62.9,0,0,527,0.6562889165628891
1,53.4,47.2,0,0,467,0.5815691158156912
1,57.7,43.7,0,0,526,0.6550435865504358
1,62.8,58.9,0,0,509,0.6338729763387297
1,66.6,55.9,0,0,504,0.5244536940686785
1,65.8,61.6,0,1,551,0.5733610822060354
1,53.2,35.5,0,0,472,0.4911550468262227
1,63.1,56.2,0,0,543,0.5650364203954215
1,33.8,28,0,0,464,0.48283038501560877
1,74.3,70.4,0.05,0,573,0.5380281690140845
1,65.5,61.6,0,1,564,0.5295774647887324
1,39.4,34.8,0.55,0,472,0.4431924882629108
1,37.8,34.1,0,0,541,0.507981220657277
1,61.7,52.8,0,0,545,0.5117370892018779
1,34.6,24,0,0,404,0.37934272300469485
1,52.8,37.7,0.04,0,516,0.48450704225352115
1,41.7,29.3,0,0,470,0.4413145539906103
1,27.2,7.9,0,0,526,0.49389671361502346
1,35.8,32.8,0,0,491,0.4610328638497653
1,39.7,28.6,0,0,451,0.5201845444059977
1,43.1,35,0,0,420,0.4844290657439446
1,55.1,45.6,0,0,502,0.5790080738177624
1,45.1,28.5,0.24,0,471,0.5432525951557093
1,58.3,47.4,0.05,0,490,0.5651672433679354
1,35.7,31.3,0.01,0,393,0.4532871972318339
1,61.2,50.7,0,0,476,0.5490196078431373
1,34,19.4,0.28,0,456,0.5259515570934256
1,69.4,61.9,0.25,0,454,0.5236447520184544
1,30.5,9.2,0.01,0,494,0.5697808535178778
1,43,38.1,0,0,426,0.4913494809688581
1,59.1,54.8,0,1,404,0.4659746251441753
1,61.8,58.6,0,1,487,0.5617070357554786
1,30.7,24.5,0.01,0,445,0.5132641291810842
1,48.9,45.9,0,1,533,0.6147635524798154
1,47.8,39.9,0,0,515,0.5940023068050749
1,64,54.6,0,0,459,0.5294117647058824
1,68,59.3,0,0,500,0.5767012687427913
1,69.8,68,0.12,1,485,0.5594002306805075
1,42.6,40.7,1.07,0,426,0.4913494809688581
1,39,31.7,0,0,415,0.4786620530565167
