"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","prcp","fog","NUM_COLLISIONS","NUM_COLLISIONS_norm"
"1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,68.7,67.9,0,1,719,0.65979381443299
"2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,42.2,39.7,0.22,0,689,0.597938144329897
"3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,37.8,34.5,0.38,0,616,0.447422680412371
"4",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,65.6,62.6,0,1,673,0.564948453608247
"5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,53,49.7,0.48,0,695,0.610309278350516
"6",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,57.4,50.3,0,0,594,0.402061855670103
"7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,9.5,-0.5,0,0,453,0.111340206185567
"8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,35.2,29.1,0,0,580,0.37319587628866
"9",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,54.9,48.9,0,0,696,0.612371134020619
"10",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,60.9,51,0.03,0,626,0.468041237113402
"11",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,62.3,55.4,0,0,650,0.517525773195876
"12",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,73.1,69.6,0,0,651,0.519587628865979
"13",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,60.9,53.6,0,0,672,0.562886597938144
"14",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,46.4,33.6,0,0,675,0.569072164948454
"15",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,41.7,24.7,0,0,497,0.202061855670103
"16",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,56.2,45.3,0,0,686,0.591752577319588
"17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,69.1,68.1,0.05,1,617,0.449484536082474
"18",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,66.7,66,0.04,0,562,0.336082474226804
"19",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,51,50.1,0.15,0,698,0.616494845360825
"20",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,50.5,49.6,0,1,689,0.597938144329897
"21",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,37.7,31.2,0.01,1,562,0.336082474226804
"22",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2018,53.4,52.6,0.08,0,409,0.0206185567010309
"23",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,46.7,41,0,0,697,0.614432989690722
"24",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,42.1,40.1,0.72,1,557,0.325773195876289
"25",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,36.4,35.9,0,0,559,0.329896907216495
"26",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,57.1,51.9,0,0,692,0.604123711340206
"27",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,51,49,0.66,1,697,0.614432989690722
"28",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,62.9,60.4,0,1,808,0.843298969072165
"29",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,46.2,40.4,0.07,0,656,0.529896907216495
"30",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,47.5,41.9,0,0,759,0.742268041237113
"31",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,71.3,66.7,0,0,580,0.37319587628866
"32",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,30.5,6.6,0,0,686,0.591752577319588
"33",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,35.5,23.8,0,0,651,0.519587628865979
"34",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,43.3,24.9,0.36,0,650,0.517525773195876
"35",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2018,63.8,60.8,0.25,1,733,0.688659793814433
"36",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2018,45.4,42.8,0.04,0,743,0.709278350515464
"37",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,44.7,44.7,0.11,1,741,0.705154639175258
"38",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,60.7,55.7,0,0,501,0.210309278350515
"39",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,40.3,37.7,0.2,1,531,0.272164948453608
"40",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2018,69.9,69.1,0,0,533,0.276288659793814
"41",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,68.4,64.9,0,0,719,0.65979381443299
"42",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,36.3,20.4,0.01,0,625,0.465979381443299
"43",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,49,37.9,0,0,558,0.443762781186094
"44",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,41.7,36,0.26,0,496,0.316973415132924
"45",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,67.1,62.7,1.8,1,774,0.885480572597137
"46",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,43.2,36.1,0,1,510,0.34560327198364
"47",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,63.9,52.9,0,0,624,0.578732106339468
"48",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,51.4,37.7,0,0,615,0.560327198364008
"49",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,74.8,69.6,0,0,614,0.558282208588957
"50",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,35.6,26.1,0,0,661,0.65439672801636
"51",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,69.9,68.1,0.04,0,614,0.443298969072165
"52",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,42.5,38.1,1.28,1,706,0.632989690721649
"53",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,31.6,24.5,0,0,523,0.255670103092783
"54",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2018,36.4,25,0.01,0,710,0.641237113402062
"55",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,32,23.7,0,0,622,0.45979381443299
"56",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,38.1,35.4,0.01,0,435,0.0742268041237113
"57",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2018,62,56.1,0,0,583,0.379381443298969
"58",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,69.4,66.9,0.01,1,595,0.560267857142857
"59",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,37.8,35.3,0.29,0,559,0.479910714285714
"60",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,67.9,61.5,0.11,1,662,0.709821428571429
"61",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,69.7,67,0,0,567,0.497767857142857
"62",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,49,32.4,0,0,591,0.551339285714286
"63",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,65.2,50,0,0,622,0.620535714285714
"64",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,52.1,48.9,0.09,0,666,0.71875
"65",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,41.2,27.8,0.01,0,411,0.149553571428571
"66",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,42,33.9,0,0,533,0.421875
"67",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,68.6,62.8,0.04,0,614,0.602678571428571
"68",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,57.5,47.6,0,0,610,0.59375
"69",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,57.8,46.2,0.23,0,581,0.529017857142857
"70",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,46.5,37.2,0.01,0,597,0.564732142857143
"71",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,48.2,42.2,0,0,560,0.482142857142857
"72",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,53.7,40,0,0,618,0.611607142857143
"73",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,48.1,44.1,1.04,0,630,0.613839285714286
"74",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,68.5,65.6,0,0,639,0.633928571428571
"75",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,72.8,69.7,0,0,649,0.65625
"76",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2019,66.9,61.7,0,0,575,0.491071428571429
"77",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,73.1,63,0,0,637,0.629464285714286
"78",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,71.2,63.9,0,0,586,0.515625
"79",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,69.9,65.6,0,0,627,0.463312368972746
"80",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,43,31.7,0,0,646,0.50314465408805
"81",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,63.9,57.3,0,0,656,0.524109014675052
"82",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,46.9,39.6,0,0,634,0.477987421383648
"83",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.7,65.2,0,1,602,0.410901467505241
"84",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,66.7,59.2,0,0,669,0.551362683438155
"85",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.3,66.8,0,1,639,0.488469601677149
"86",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,49.3,45.3,0,1,639,0.488469601677149
"87",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,32.7,23.9,0,0,706,0.628930817610063
"88",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,38.4,28.3,0,0,725,0.668763102725367
"89",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,62.3,58.2,0,0,641,0.492662473794549
"90",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,34,23.1,0,0,545,0.291404612159329
"91",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,48.8,44.3,0,0,699,0.614255765199161
"92",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,39.2,26.3,0.36,0,750,0.721174004192872
"93",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,37.5,21,0.02,0,568,0.339622641509434
"94",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,18.3,5.7,0,0,669,0.551362683438155
"95",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,21.9,6.4,0,0,792,0.809224318658281
"96",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,58,51.4,0,0,739,0.69811320754717
"97",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,37.4,28.7,0.03,0,449,0.090146750524109
"98",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,43.2,30.5,2.17,1,680,0.603305785123967
"99",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,36.4,31.4,0.15,1,501,0.233471074380165
"100",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,72.5,66.3,0,0,673,0.588842975206612
"101",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,35.3,22.9,0,0,722,0.690082644628099
"102",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,43.8,33.8,0,0,640,0.520661157024793
"103",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,57.5,41.6,0.07,0,573,0.382231404958678
"104",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,68.2,62.4,0.55,0,569,0.37396694214876
"105",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,47.8,38.9,0,0,624,0.487603305785124
"106",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,65.1,52.1,0,0,648,0.537190082644628
"107",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,35.9,30.3,0.13,1,642,0.494758909853249
"108",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,62.2,61.6,0,1,682,0.578616352201258
"109",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,60.4,52,1.61,0,832,0.893081761006289
"110",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,68.3,66.1,0,0,667,0.547169811320755
"111",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,56.4,48.3,0,0,488,0.171907756813417
"112",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,51.1,43.8,0.14,0,729,0.677148846960168
"113",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,63,58,0,0,620,0.448637316561845
"114",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,46.6,42.4,0,0,541,0.283018867924528
"115",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,51.4,40.5,0,0,719,0.656184486373166
"116",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,42,38.3,0.03,1,629,0.467505241090147
"117",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,28.9,11.2,0,0,618,0.444444444444444
"118",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,50,41.3,0.09,0,638,0.486373165618449
"119",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.5,64.2,0,0,606,0.419287211740042
"120",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,43,28.8,0,0,635,0.480083857442348
"121",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,73.8,66.7,0.47,1,669,0.580578512396694
"122",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,63.1,58.4,0.01,0,618,0.475206611570248
"123",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,60.5,56.1,0,0,490,0.210743801652893
"124",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,34.4,24.9,0.45,0,481,0.192148760330579
"125",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,51.3,48,0.22,1,589,0.415289256198347
"126",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,47.4,36.7,0.35,0,699,0.642561983471074
"127",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,64.3,58.3,0,0,718,0.681818181818182
"128",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,36.4,25.6,0,0,394,0.012396694214876
"129",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,55.2,41.1,0,0,623,0.485537190082645
"130",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,38.8,23.3,0.07,0,684,0.611570247933884
"131",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,48.4,36.3,0,0,488,0.206611570247934
"132",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,37.4,32,0.35,0,617,0.473140495867769
"133",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,41.8,31.7,0.07,0,615,0.46900826446281
"134",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,33.5,21.2,0.02,0,658,0.557851239669422
"135",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,54,40.6,0.01,0,646,0.533057851239669
"136",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,36.8,26.1,0,0,571,0.378099173553719
"137",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,50.8,31.4,0,0,742,0.731404958677686
"138",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,33.5,24,0,0,513,0.377232142857143
"139",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,27.3,20.3,0,1,440,0.214285714285714
"140",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,55.7,42.6,0,0,639,0.658482142857143
"141",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,66.3,59.2,0.01,1,604,0.580357142857143
"142",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,38.6,31.2,0.01,0,568,0.5
"143",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,62.1,50.3,0,0,644,0.669642857142857
"144",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,63.3,56.5,0,0,549,0.457589285714286
"145",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,49.5,40.8,0,0,612,0.554192229038855
"146",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,55.9,52.8,0,0,691,0.715746421267894
"147",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,58.6,52.1,0,0,597,0.523517382413088
"148",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,54,41.2,0,0,618,0.566462167689162
"149",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,45,38.2,0,0,554,0.43558282208589
"150",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,64.3,59.4,0.11,1,662,0.656441717791411
"151",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,58.3,49.4,0,0,613,0.556237218813906
"152",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,69.2,64.4,0,0,598,0.525562372188139
"153",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,52.2,47.2,0,0,641,0.613496932515337
"154",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,27.2,1.4,0,0,586,0.501022494887526
"155",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,33.4,27.2,0.36,0,650,0.631901840490798
"156",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,45.1,41.4,0.02,1,658,0.557851239669422
"157",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,37.9,30.9,0,0,791,0.832644628099174
"158",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,47.6,43.1,0,0,716,0.677685950413223
"159",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,71.3,61.3,0,0,632,0.504132231404959
"160",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,61.4,55.9,0,0,745,0.737603305785124
"161",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,54.4,44.6,0,0,668,0.578512396694215
"162",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,64,59.8,0,0,419,0.0640495867768595
"163",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,68.4,62.6,0,0,488,0.206611570247934
"164",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,49.5,35.9,0,0,687,0.617768595041322
"165",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,71.5,68.8,0,0,698,0.640495867768595
"166",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,56.6,54.5,0,0,656,0.524109014675052
"167",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2017,63.6,53.9,0,0,735,0.689727463312369
"168",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,70.9,66.1,0,1,617,0.442348008385744
"169",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,40.9,34.4,0,0,667,0.547169811320755
"170",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,66,58.9,0,0,804,0.834381551362683
"171",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,39.1,25.5,0,0,540,0.280922431865828
"172",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,40.5,24.6,0.18,0,748,0.716981132075472
"173",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,46.2,45.3,0,1,594,0.533482142857143
"174",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,52,51.1,0.03,1,657,0.674107142857143
"175",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,57.2,55,0,1,689,0.745535714285714
"176",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,38.7,25.2,0.63,0,700,0.770089285714286
"177",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,52.1,51.5,0.03,1,522,0.372767857142857
"178",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,76.5,70.8,0,0,641,0.638392857142857
"179",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2019,56.3,48.8,0,0,435,0.178571428571429
"180",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,73.3,72.1,0,1,563,0.464285714285714
"181",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2019,41.7,38.1,0.46,1,645,0.647321428571429
"182",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,46.1,39.5,0.68,0,613,0.575892857142857
"183",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,70.2,62.3,0,0,616,0.582589285714286
"184",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2019,51.5,43.4,0,0,481,0.28125
"185",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,27.4,11.7,0,0,584,0.511160714285714
"186",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,68.2,65.5,0.04,1,589,0.546875
"187",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,46.3,45.1,0.04,1,518,0.388392857142857
"188",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,35.4,24.7,0.67,0,579,0.524553571428571
"189",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,65.9,63.2,0.02,0,566,0.495535714285714
"190",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,43.1,36.9,0,0,521,0.395089285714286
"191",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2014,50.9,43.2,0,0,451,0.238839285714286
"192",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,52.2,47.8,0,0,514,0.379464285714286
"193",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,71.5,69.2,0.14,0,392,0.107142857142857
"194",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,28.9,18.8,0,0,678,0.745535714285714
"195",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,28.5,12.1,0,0,519,0.390625
"196",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,56.7,51.1,0,0,433,0.198660714285714
"197",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2014,56.9,41.8,0,0,572,0.508928571428571
"198",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2014,63.6,55.3,0.01,0,598,0.566964285714286
"199",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,57.4,46.6,0,0,643,0.667410714285714
"200",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2014,44.6,20.6,0.66,0,625,0.627232142857143
"201",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,38.8,32.3,0,0,511,0.372767857142857
"202",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,67.3,61.6,0.01,0,610,0.59375
"203",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,65.9,63.3,0.4,0,557,0.475446428571429
"204",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2014,61.2,57,0,1,528,0.410714285714286
"205",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,42.9,37.4,0,0,566,0.495535714285714
"206",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,37.8,31.6,0,0,720,0.839285714285714
"207",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,53.2,49,0,0,644,0.669642857142857
"208",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,41,27.9,0,0,360,0.0357142857142857
"209",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,27.4,8,0,0,547,0.453125
